Round,LEACH,PEGASIS,HYBRID,PSO_HYBRID
318,0.02545172397293545,0.14943262516849778,0.274787519925279,0.3823008169127827
319,0.024154041092100315,0.148260433266406,0.274787519925279,0.3813806950131956
320,0.02201549972852333,0.14710197942991993,0.274787519925279,0.3804221432650681
321,0.02045332041209298,0.14598806125326708,0.27443397695425087,0.37988767800164724
322,0.018880346734336462,0.14487549445370335,0.2739780515661626,0.3791093281700565
323,0.016741805370759474,0.14374782749082296,0.2735896234495976,0.37807186905595425
324,0.017775882238854977,0.1426807235756167,0.2730031981652605,0.37756969018761943
325,0.015657053115811004,0.1416224728455758,0.2762848002695957,0.377018243985099
326,0.01763318478481774,0.14060118356039786,0.2756097215393306,0.37606929927031574
327,0.01578112972160355,0.1395873868821699,0.2748710586628286,0.3752868479256461
328,0.013929074658389353,0.13856870095423637,0.2741840940740727,0.3741980743986886
329,0.012077019595175157,0.13755545952563014,0.27331274135522937,0.3734807506072962
330,0.013989536710435693,0.13653770023536244,0.2722514053888399,0.3725443017464038
331,0.012128548367458525,0.13552753917121602,0.27073533130186017,0.37176136759140027
332,0.015958146657106983,0.13595948532594643,0.26891056825941057,0.3711161593394547
333,0.014026574052564376,0.13495986708386054,0.26704755860375756,0.3702916601972577
334,0.012095001448021768,0.13394770380359805,0.26966245217473056,0.3694612448642462
335,0.020638676056650696,0.13292567830490892,0.26966245217473056,0.3685742780443758
336,0.018998231842723354,0.13190031385599627,0.26966245217473056,0.36772907107047426
337,0.01735778762879601,0.13232345466119477,0.26966245217473056,0.36697466184310074
338,0.01571734341486867,0.13279643428399981,0.26966245217473056,0.3660182688718028
339,0.014076899200941326,0.13182422069318045,0.26966245217473056,0.365247930314603
340,0.012436454987013984,0.13230632736369785,0.26966245217473056,0.36449933772616927
341,0.009956010773086645,0.13128971746014526,0.2692458226135147,0.36354036930110073
342,0.008315566559159302,0.1302622606578719,0.2687192048100675,0.362780740363052
343,0.0066751223452319606,0.12921403632101955,0.2683226443003595,0.36191658353795336
344,0.005034678131304619,0.12815284877805155,0.26772252066717706,0.3609101533540061
345,0.0033942339173772774,0.12708147027604275,0.26715023294113405,0.36007987495712324
346,0.0017537897034499354,0.12743268775347222,0.2663919282654998,0.359220683544106
347,0.00011334548952259362,0.12642549948813564,0.2656434873672717,0.358184386668507
348,0.0,0.12543499102115443,0.2649474353304211,0.35717186205645246
349,0.0,0.12586489801208353,0.2640615495852045,0.35649386622085
350,0.0,0.12482029263150808,0.26298827380796075,0.3556777305952019
351,0.0,0.12366898250625867,0.2614507878782849,0.35489085385334107
352,0.0,0.1226431104292962,0.25963969848839485,0.3538391183076893
353,0.0,0.12097895975388324,0.25771402926003795,0.35303866431341946
354,0.0,0.12129646872535763,0.25649865222024343,0.35206557159908997
355,0.0,0.12007803993773115,0.25649865222024343,0.3515547259489573
356,0.0,0.11891194277929372,0.25649865222024343,0.3506443308053473
357,0.0,0.11778965205489535,0.25649865222024343,0.3500480254711462
358,0.0,0.1166882556325711,0.25649865222024343,0.34904887648855354
359,0.0,0.1155800038578123,0.25649865222024343,0.34825257172227486
360,0.0,0.11444723104785182,0.25649865222024343,0.34732019696746136
361,0.0,0.1160119763432799,0.2561363530284331,0.34669638796585917
362,0.0,0.11441808359452482,0.2556097352249859,0.34550474670050274
363,0.0,0.11305509878316901,0.2551493046021589,0.34474123493370534
364,0.0,0.11169867904103171,0.2545491809689764,0.34391960685877676
365,0.0,0.11173639024422628,0.25400791014693913,0.34336640903814813
366,0.0,0.11058533270709263,0.253249605471305,0.342665999237477
367,0.0,0.1107695644604364,0.252501164573077,0.34166481424814676
368,0.0,0.10978872954173147,0.25180511253622617,0.34439822215569743
369,0.0,0.11014250357769566,0.2509192267910097,0.34352518062764126
